Time,8564Left,8564Right,8565Left,8565Right,8566Left,8566Right,8568Left,8568Right,8569Left,8569Right,8570Left,8570Right,8571Left,8571Right,8575Left,8575Right,8576Left,8576Right,8577Left,8577Right,8578Left,8578Right,8579Left,8579Right,8580Left,8580Right,8584Left,8584Right,8587Left,8587Right,8588Left,8588Right,8589Left,8589Right,8590Left,8590Right,8591Left,8591Right,8592Left,8592Right,8593Left,8593Right,8594Left,8594Right,8595Left,8595Right,8596Left,8596Right,8597Left,8597Right,8599Left,8599Right,8603Left,8603Right,8604Left,8604Right,8605Left,8605Right,8606Left,8606Right,8607Left,8607Right,8608Left,8608Right,8609Left,8609Right,8610Left,8610Right,8611Left,8611Right,8612Left,8612Right,8613Left,8613Right,8614Left,8614Right,8615Left,8615Right,8616Left,8616Right,8617Left,8617Right,8618Left,8618Right,8619Left,8619Right,8621Left,8621Right,8622Left,8622Right,8623Left,8623Right,8624Left,8624Right,8625Left,8625Right,8627Left,8627Right,8628Left,8628Right,8629Left,8629Right,8630Left,8630Right,8631Left,8631Right,8632Left,8632Right,8633Left,8633Right,8634Left,8634Right,8635Left,8635Right,8636Left,8636Right,8637Left,8637Right,8638Left,8638Right,8639Left,8639Right,8640Left,8640Right,8641Left,8641Right,8643Left,8643Right,8644Left,8644Right,8645Left,8645Right,8648Left,8648Right,8649Left,8649Right,8650Left,8650Right,8651Left,8651Right,8652Left,8652Right,8653Left,8653Right,8654Left,8654Right,8656Left,8656Right,8657Left,8657Right,8658Left,8658Right
23800,-7,-24,-11,-28,-12,-28,-2,-6,-3,-8,-2,-9,-1,-9,-3,-12,-5,-16,-4,-15,-7,-19,-10,-26,-11,-27,-2,-6,-1,-5,-2,-6,-2,-6,-3,-14,-3,-12,-3,-11,-5,-16,-10,-23,-8,-23,-9,-24,-8,-23,-1,-5,-1,-6,-2,-8,-7,-22,-6,-20,-9,-23,-1,-4,-1,-7,-2,-6,-2,-7,-3,-10,-5,-17,-5,-16,-2,-5,-2,-6,-1,-3,-6,-18,-8,-24,-10,-25,-10,-24,-10,-26,-10,-26,-1,-3,-1,-5,-2,-9,-3,-10,-5,-16,-4,-15,-1,-5,-2,-7,-2,-7,-8,-23,-8,-24,-9,-24,-8,-22,-5,-19,-10,-24,-10,-27,-1,-4,-2,-6,-2,-6,-8,-21,-12,-30,-7,-22,-2,-6,-1,-6,-2,-9,-2,-7,-2,-6,-2,-9,-2,-9
23900,-7,-24,-10,-28,-10,-28,-2,-6,-3,-8,-2,-9,-1,-8,-3,-12,-4,-16,-4,-15,-7,-19,-10,-24,-11,-25,-2,-5,-1,-5,-2,-6,-2,-6,-3,-12,-3,-11,-3,-11,-5,-16,-10,-23,-8,-23,-9,-22,-7,-23,-1,-4,-1,-6,-2,-7,-7,-22,-5,-20,-9,-23,-1,-4,-1,-7,-2,-6,-2,-7,-2,-10,-5,-17,-4,-16,-2,-5,-2,-6,-1,-3,-6,-15,-8,-23,-10,-24,-10,-24,-10,-25,-10,-25,-1,-3,-1,-4,-2,-9,-3,-10,-5,-16,-4,-15,-1,-5,-2,-7,-2,-7,-8,-23,-8,-22,-8,-24,-6,-22,-5,-19,-9,-24,-10,-25,-1,-4,-2,-6,-2,-6,-8,-21,-12,-30,-7,-22,-2,-6,-1,-5,-2,-9,-2,-7,-2,-6,-2,-9,-2,-9
24000,-7,-23,-10,-27,-10,-28,-2,-5,-3,-8,-2,-8,-1,-8,-3,-11,-4,-14,-4,-15,-6,-19,-10,-24,-11,-25,-2,-5,-1,-4,-2,-6,-2,-6,-3,-12,-3,-11,-2,-11,-5,-16,-10,-22,-8,-21,-9,-22,-7,-23,-1,-4,-1,-5,-2,-7,-7,-21,-5,-18,-8,-23,-1,-3,-1,-6,-2,-6,-2,-7,-2,-10,-5,-17,-4,-16,-1,-5,-2,-6,-1,-3,-6,-15,-8,-23,-10,-24,-9,-24,-10,-25,-10,-25,-1,-3,-1,-4,-2,-9,-2,-10,-4,-16,-4,-15,-1,-5,-2,-7,-2,-6,-7,-23,-8,-22,-8,-24,-6,-22,-5,-19,-9,-23,-10,-25,-1,-3,-2,-6,-2,-5,-8,-19,-12,-28,-7,-22,-2,-6,-1,-5,-2,-8,-2,-7,-2,-6,-2,-8,-2,-9
24100,-7,-23,-10,-27,-10,-27,-2,-5,-3,-8,-2,-8,-1,-8,-3,-11,-4,-14,-4,-15,-6,-19,-10,-24,-9,-25,-2,-5,-1,-4,-2,-6,-2,-6,-3,-12,-3,-11,-2,-11,-5,-14,-10,-22,-8,-21,-9,-22,-7,-21,-1,-4,-1,-5,-2,-7,-7,-21,-5,-18,-8,-23,-1,-3,-1,-6,-2,-6,-2,-7,-2,-10,-5,-17,-4,-15,-1,-5,-2,-5,-1,-3,-6,-15,-8,-23,-9,-24,-9,-23,-9,-25,-10,-25,-1,-3,-1,-4,-2,-8,-2,-10,-4,-14,-4,-15,-1,-4,-1,-7,-2,-6,-7,-21,-7,-22,-8,-23,-6,-20,-4,-19,-9,-23,-10,-25,-1,-3,-2,-6,-2,-5,-8,-19,-12,-28,-6,-22,-2,-5,-1,-5,-2,-8,-2,-7,-2,-5,-2,-8,-2,-8
24200,-6,-23,-10,-27,-10,-27,-2,-5,-3,-8,-2,-8,-1,-8,-3,-11,-4,-14,-4,-13,-6,-17,-8,-24,-9,-25,-2,-5,-1,-4,-2,-6,-2,-6,-2,-12,-3,-11,-2,-11,-5,-14,-10,-22,-8,-21,-8,-22,-7,-21,-1,-4,-1,-5,-2,-7,-7,-21,-5,-18,-8,-21,-1,-3,-1,-6,-2,-5,-2,-7,-2,-9,-5,-15,-4,-15,-1,-5,-2,-5,-1,-3,-5,-15,-7,-23,-9,-24,-9,-23,-9,-25,-9,-25,-1,-3,-1,-4,-2,-8,-2,-9,-4,-14,-4,-13,-1,-4,-1,-7,-2,-6,-7,-21,-7,-22,-8,-23,-6,-20,-4,-17,-9,-23,-9,-25,-1,-3,-2,-6,-2,-5,-8,-19,-12,-28,-6,-21,-2,-5,-1,-5,-2,-8,-2,-7,-2,-5,-2,-8,-2,-8
24300,-6,-23,-9,-27,-9,-27,-2,-5,-3,-7,-2,-8,-1,-7,-3,-11,-4,-14,-4,-13,-6,-17,-8,-24,-9,-24,-2,-5,-1,-4,-2,-5,-2,-5,-2,-12,-3,-11,-2,-9,-4,-14,-8,-22,-8,-21,-8,-22,-7,-21,-1,-4,-1,-5,-2,-7,-6,-21,-4,-18,-8,-21,-1,-3,-1,-6,-2,-5,-2,-6,-2,-9,-5,-15,-4,-15,-1,-4,-2,-5,-1,-2,-5,-15,-7,-21,-9,-23,-9,-23,-9,-24,-9,-25,-1,-3,-1,-4,-2,-8,-2,-9,-4,-14,-4,-13,-1,-4,-1,-6,-1,-6,-7,-21,-7,-21,-8,-23,-6,-20,-4,-17,-7,-23,-9,-23,-1,-3,-2,-5,-2,-5,-6,-19,-11,-28,-6,-21,-2,-5,-1,-5,-2,-8,-2,-6,-2,-5,-2,-8,-2,-8
24400,-6,-21,-9,-27,-9,-27,-2,-5,-3,-7,-2,-6,-1,-7,-3,-10,-4,-13,-4,-13,-6,-17,-8,-23,-9,-24,-2,-4,-1,-4,-2,-5,-2,-5,-2,-10,-3,-10,-2,-9,-4,-14,-8,-20,-8,-20,-8,-21,-6,-21,-1,-4,-1,-4,-2,-5,-6,-19,-4,-18,-8,-21,-1,-3,-1,-5,-2,-5,-2,-6,-2,-9,-5,-15,-4,-15,-1,-4,-2,-5,-1,-2,-5,-14,-7,-21,-9,-23,-8,-23,-9,-24,-9,-23,-1,-3,-1,-4,-2,-8,-2,-9,-4,-14,-4,-13,-1,-4,-1,-6,-1,-6,-6,-21,-7,-21,-7,-23,-5,-20,-4,-17,-7,-23,-9,-23,-1,-3,-2,-5,-1,-5,-6,-18,-11,-28,-6,-21,-1,-5,-1,-4,-2,-8,-2,-6,-1,-5,-2,-8,-2,-8
24500,-6,-21,-9,-26,-9,-25,-2,-4,-3,-7,-2,-6,-1,-7,-3,-10,-4,-13,-3,-13,-5,-17,-8,-23,-9,-24,-2,-4,-1,-3,-2,-5,-2,-5,-2,-10,-3,-10,-2,-9,-4,-13,-8,-20,-8,-20,-8,-21,-6,-20,-1,-4,-1,-4,-2,-5,-6,-19,-4,-17,-7,-21,-1,-3,-1,-5,-2,-5,-2,-6,-2,-9,-4,-15,-4,-14,-1,-4,-2,-5,-1,-2,-5,-14,-7,-21,-9,-23,-8,-23,-8,-24,-9,-23,-1,-3,-1,-4,-2,-7,-2,-9,-4,-13,-4,-13,-1,-4,-1,-6,-1,-5,-6,-21,-7,-21,-7,-23,-5,-20,-4,-17,-7,-21,-9,-23,-1,-3,-2,-5,-1,-5,-6,-18,-11,-27,-5,-21,-1,-5,-1,-4,-2,-6,-2,-6,-1,-5,-2,-6,-2,-7
24600,-6,-21,-9,-26,-9,-25,-2,-4,-2,-7,-2,-6,-1,-7,-3,-10,-4,-13,-3,-12,-5,-16,-8,-23,-8,-24,-2,-4,-1,-3,-2,-5,-2,-5,-2,-10,-3,-10,-2,-9,-4,-13,-8,-20,-6,-20,-7,-21,-6,-20,-1,-4,-1,-4,-2,-5,-6,-19,-4,-17,-7,-19,-1,-2,-1,-5,-2,-5,-2,-6,-2,-8,-4,-14,-4,-14,-1,-4,-2,-4,-1,-2,-5,-14,-6,-21,-8,-23,-8,-21,-8,-24,-9,-23,-1,-3,-1,-4,-2,-7,-2,-9,-4,-13,-4,-12,-1,-4,-1,-6,-1,-5,-6,-20,-6,-21,-7,-21,-5,-20,-4,-16,-7,-21,-9,-23,-1,-3,-2,-5,-1,-4,-6,-18,-11,-27,-5,-21,-1,-5,-1,-4,-2,-6,-2,-6,-1,-4,-2,-6,-2,-7
24700,-5,-21,-8,-26,-9,-25,-1,-4,-2,-6,-2,-6,-1,-7,-3,-10,-4,-13,-3,-12,-5,-16,-7,-23,-8,-22,-1,-4,-1,-3,-2,-5,-2,-4,-2,-10,-2,-10,-2,-9,-3,-13,-7,-20,-6,-20,-7,-20,-6,-20,-1,-4,-1,-4,-2,-5,-6,-19,-4,-17,-7,-19,-1,-2,-1,-5,-2,-4,-2,-5,-2,-8,-4,-14,-4,-14,-1,-3,-2,-4,-1,-2,-4,-14,-6,-20,-8,-21,-8,-21,-8,-22,-8,-23,-1,-2,-1,-4,-2,-7,-2,-8,-4,-13,-4,-12,-1,-4,-1,-6,-1,-5,-6,-20,-6,-19,-7,-21,-5,-18,-4,-16,-7,-21,-7,-23,-1,-3,-2,-4,-1,-4,-6,-18,-11,-27,-5,-19,-1,-4,-1,-4,-2,-6,-2,-6,-1,-4,-2,-6,-2,-7
24800,-5,-21,-8,-26,-8,-25,-1,-4,-2,-6,-2,-6,-1,-6,-3,-9,-3,-13,-3,-12,-5,-16,-7,-21,-8,-22,-1,-4,-1,-3,-2,-4,-2,-4,-2,-10,-2,-10,-2,-9,-3,-13,-7,-19,-6,-18,-7,-20,-5,-20,-1,-3,-1,-4,-2,-5,-6,-18,-4,-17,-7,-19,-1,-2,-1,-5,-2,-4,-2,-5,-2,-8,-4,-14,-3,-14,-1,-3,-2,-4,-1,-2,-4,-14,-6,-20,-8,-21,-8,-21,-8,-22,-8,-22,-1,-2,-1,-4,-2,-7,-2,-8,-4,-13,-4,-12,-1,-4,-1,-6,-1,-5,-5,-20,-6,-19,-6,-21,-5,-18,-4,-16,-7,-21,-7,-22,-1,-3,-2,-4,-1,-4,-6,-18,-9,-27,-5,-19,-1,-4,-1,-4,-2,-6,-2,-5,-1,-4,-2,-6,-2,-7
24900,-5,-20,-8,-24,-8,-24,-1,-3,-2,-6,-2,-6,-1,-6,-3,-9,-3,-12,-3,-12,-4,-16,-7,-21,-8,-22,-1,-3,-1,-3,-2,-4,-2,-4,-2,-10,-2,-9,-2,-8,-3,-11,-7,-19,-6,-18,-7,-20,-5,-20,-1,-3,-1,-4,-2,-5,-6,-18,-4,-15,-6,-19,-1,-2,-1,-4,-2,-4,-2,-5,-2,-8,-3,-14,-3,-14,-1,-3,-2,-4,-1,-2,-4,-12,-6,-20,-8,-21,-7,-21,-8,-22,-8,-22,-1,-2,-1,-3,-2,-7,-2,-8,-4,-13,-4,-12,-1,-4,-1,-6,-1,-5,-5,-20,-6,-19,-6,-21,-5,-18,-3,-16,-7,-21,-7,-22,-1,-3,-2,-4,-1,-4,-6,-16,-9,-27,-4,-19,-1,-4,-1,-4,-2,-6,-2,-5,-1,-4,-2,-6,-2,-7
25000,-5,-20,-8,-24,-8,-24,-1,-3,-2,-6,-2,-6,-1,-6,-3,-9,-3,-12,-3,-12,-4,-16,-7,-21,-7,-22,-1,-3,-1,-3,-1,-4,-2,-4,-2,-9,-2,-9,-2,-8,-3,-11,-7,-19,-6,-18,-6,-20,-5,-18,-1,-3,-1,-4,-2,-5,-6,-18,-4,-15,-6,-19,-1,-2,-1,-4,-1,-4,-1,-5,-2,-8,-3,-14,-3,-12,-1,-3,-2,-4,-1,-2,-4,-12,-6,-20,-8,-21,-7,-20,-7,-22,-8,-22,-1,-2,-1,-3,-2,-6,-2,-8,-4,-11,-3,-12,-1,-3,-1,-6,-1,-5,-5,-18,-5,-19,-6,-20,-4,-18,-3,-14,-7,-20,-7,-22,-1,-2,-2,-4,-1,-4,-6,-16,-9,-25,-4,-19,-1,-4,-1,-4,-2,-6,-2,-5,-1,-4,-2,-5,-2,-6
25100,-4,-20,-8,-24,-8,-24,-1,-3,-2,-6,-2,-6,-1,-6,-3,-9,-3,-12,-3,-11,-4,-15,-6,-21,-7,-21,-1,-3,-1,-3,-1,-4,-1,-4,-2,-9,-2,-9,-2,-8,-3,-11,-6,-19,-6,-18,-6,-20,-5,-18,-1,-3,-1,-4,-2,-5,-5,-18,-4,-15,-6,-18,-1,-2,-1,-4,-1,-4,-1,-5,-2,-7,-3,-12,-3,-12,-1,-3,-2,-3,-1,-2,-4,-12,-5,-20,-7,-21,-7,-20,-7,-22,-7,-22,-1,-2,-1,-3,-2,-6,-2,-7,-4,-11,-3,-10,-1,-3,-1,-6,-1,-5,-5,-18,-5,-18,-6,-20,-4,-18,-3,-14,-7,-20,-6,-22,-1,-2,-2,-4,-1,-4,-5,-16,-9,-25,-4,-18,-1,-4,-1,-4,-2,-6,-2,-5,-1,-3,-2,-5,-2,-6
25200,-4,-20,-7,-24,-7,-24,-1,-3,-2,-5,-2,-6,-1,-6,-3,-9,-3,-12,-3,-11,-4,-15,-6,-21,-7,-21,-1,-3,-1,-3,-1,-4,-1,-3,-2,-9,-2,-9,-2,-8,-3,-11,-6,-19,-6,-18,-6,-18,-5,-18,-1,-3,-1,-4,-2,-5,-5,-18,-4,-15,-6,-18,-1,-2,-1,-4,-1,-3,-1,-4,-2,-7,-3,-12,-3,-12,-1,-3,-2,-3,-1,-2,-4,-12,-5,-19,-7,-20,-6,-20,-7,-21,-7,-22,-1,-2,-1,-3,-2,-6,-2,-7,-4,-11,-3,-10,-1,-3,-1,-5,-1,-5,-5,-18,-5,-18,-6,-20,-4,-16,-3,-14,-5,-20,-6,-20,-1,-2,-2,-3,-1,-3,-5,-16,-9,-25,-4,-18,-1,-4,-1,-4,-1,-6,-2,-5,-1,-3,-2,-5,-1,-6
25300,-4,-19,-7,-24,-7,-22,-1,-3,-2,-5,-2,-6,-1,-5,-3,-8,-3,-11,-3,-11,-4,-15,-6,-20,-7,-21,-1,-3,-1,-3,-1,-4,-1,-3,-2,-9,-2,-7,-2,-8,-3,-11,-6,-18,-6,-17,-6,-18,-4,-18,-1,-3,-1,-4,-2,-5,-5,-16,-3,-15,-5,-18,-1,-2,-1,-4,-1,-3,-1,-4,-2,-7,-3,-12,-3,-12,-1,-3,-2,-3,-1,-2,-4,-12,-5,-19,-7,-20,-6,-20,-7,-21,-7,-20,-1,-2,-1,-3,-2,-6,-2,-7,-3,-11,-3,-10,-1,-3,-1,-5,-1,-5,-5,-18,-5,-18,-5,-20,-4,-16,-3,-14,-5,-20,-6,-20,-1,-2,-2,-3,-1,-3,-5,-15,-8,-25,-4,-18,-1,-4,-1,-4,-1,-6,-2,-4,-1,-3,-2,-5,-1,-6
25400,-4,-19,-7,-23,-7,-22,-1,-3,-2,-5,-2,-5,-1,-5,-3,-8,-3,-11,-3,-11,-4,-15,-6,-20,-7,-21,-1,-3,-1,-2,-1,-4,-1,-3,-2,-9,-2,-7,-2,-8,-3,-10,-6,-18,-6,-17,-6,-18,-4,-17,-1,-3,-1,-3,-2,-5,-5,-16,-3,-14,-5,-18,-1,-2,-1,-3,-1,-3,-1,-4,-2,-7,-3,-12,-3,-11,-1,-3,-1,-3,-1,-2,-3,-12,-5,-19,-6,-20,-6,-19,-6,-21,-7,-20,-1,-2,-1,-2,-2,-6,-2,-7,-3,-10,-3,-10,-1,-3,-1,-5,-1,-5,-5,-17,-4,-18,-5,-18,-4,-16,-3,-14,-5,-19,-6,-20,-1,-2,-2,-3,-1,-3,-5,-15,-8,-25,-4,-18,-1,-4,-1,-3,-1,-5,-2,-4,-1,-3,-2,-4,-1,-6
25500,-4,-19,-7,-23,-7,-22,-1,-3,-2,-5,-2,-5,-1,-5,-2,-8,-3,-11,-3,-10,-4,-13,-6,-20,-6,-21,-1,-3,-1,-2,-1,-4,-1,-3,-2,-9,-2,-7,-2,-7,-3,-10,-6,-18,-5,-17,-5,-18,-4,-17,-1,-3,-1,-3,-2,-4,-5,-16,-3,-14,-5,-16,-1,-2,-1,-3,-1,-3,-1,-4,-2,-7,-3,-12,-3,-11,-1,-3,-1,-3,-1,-2,-3,-11,-5,-19,-6,-20,-6,-19,-6,-21,-6,-20,-1,-2,-1,-2,-2,-5,-2,-7,-3,-10,-3,-9,-1,-3,-1,-5,-1,-4,-5,-17,-4,-18,-5,-18,-3,-16,-3,-13,-5,-19,-6,-20,-1,-2,-1,-3,-1,-3,-5,-15,-8,-23,-4,-16,-1,-4,-1,-3,-1,-5,-2,-4,-1,-3,-2,-4,-1,-5
25600,-4,-19,-6,-23,-7,-22,-1,-3,-2,-5,-2,-5,-1,-5,-2,-8,-3,-11,-3,-10,-4,-13,-5,-20,-6,-19,-1,-3,-1,-2,-1,-4,-1,-3,-2,-7,-2,-7,-2,-7,-2,-10,-5,-18,-5,-17,-5,-17,-4,-17,-1,-3,-1,-3,-2,-4,-4,-16,-3,-14,-5,-16,-1,-2,-1,-3,-1,-3,-1,-4,-2,-6,-3,-11,-3,-11,-1,-3,-1,-3,-1,-2,-3,-11,-5,-17,-6,-19,-6,-19,-6,-19,-6,-20,-1,-2,-1,-2,-2,-5,-2,-6,-3,-10,-3,-9,-1,-3,-1,-4,-1,-4,-5,-17,-4,-17,-5,-18,-3,-16,-3,-13,-5,-19,-5,-20,-1,-2,-1,-3,-1,-3,-4,-15,-8,-23,-4,-16,-1,-3,-1,-3,-1,-5,-2,-4,-1,-3,-2,-4,-1,-5
25700,-4,-19,-6,-23,-6,-22,-1,-3,-2,-4,-2,-5,-1,-5,-2,-7,-3,-10,-2,-10,-4,-13,-5,-19,-6,-19,-1,-3,-1,-2,-1,-3,-1,-3,-2,-7,-2,-7,-2,-7,-2,-10,-5,-18,-5,-15,-5,-17,-4,-17,-1,-2,-1,-3,-2,-4,-4,-15,-3,-14,-5,-16,-1,-2,-1,-3,-1,-3,-1,-4,-2,-6,-3,-11,-2,-11,-1,-2,-1,-3,-1,-1,-3,-11,-5,-17,-6,-19,-5,-19,-6,-19,-6,-19,-1,-2,-1,-2,-2,-5,-2,-6,-3,-10,-3,-9,-1,-3,-1,-4,-1,-4,-4,-17,-4,-17,-5,-18,-3,-15,-3,-13,-5,-19,-5,-19,-1,-2,-1,-3,-1,-3,-4,-15,-8,-23,-4,-16,-1,-3,-1,-3,-1,-5,-2,-3,-1,-3,-1,-4,-1,-5
25800,-4,-17,-6,-22,-6,-21,-1,-2,-2,-4,-2,-5,-1,-4,-2,-7,-3,-10,-2,-10,-3,-13,-5,-19,-6,-19,-1,-3,-1,-2,-1,-3,-1,-3,-2,-7,-2,-6,-2,-7,-2,-9,-5,-16,-5,-15,-5,-17,-4,-16,-1,-2,-1,-3,-1,-4,-4,-15,-3,-13,-5,-16,-1,-1,-1,-3,-1,-3,-1,-4,-2,-6,-3,-11,-2,-11,-1,-2,-1,-3,-1,-1,-3,-11,-5,-17,-6,-19,-5,-19,-6,-19,-6,-19,-1,-2,-1,-2,-2,-5,-2,-6,-3,-10,-3,-9,-1,-3,-1,-4,-1,-4,-4,-16,-4,-17,-5,-18,-3,-15,-2,-13,-5,-19,-5,-19,-1,-2,-1,-3,-1,-2,-4,-14,-6,-23,-4,-16,-1,-3,-1,-3,-1,-4,-2,-3,-1,-3,-1,-4,-1,-5
25900,-4,-17,-6,-22,-6,-21,-1,-2,-2,-4,-2,-4,-1,-4,-2,-7,-3,-10,-2,-9,-3,-13,-5,-19,-5,-19,-1,-2,-1,-2,-1,-3,-1,-3,-2,-7,-2,-6,-2,-7,-2,-9,-5,-16,-5,-15,-5,-17,-4,-16,-1,-2,-1,-3,-1,-4,-4,-15,-3,-13,-5,-15,-1,-1,-1,-3,-1,-3,-1,-4,-2,-6,-3,-11,-2,-9,-1,-2,-1,-3,-1,-1,-3,-11,-4,-17,-5,-19,-5,-18,-5,-19,-6,-19,-1,-2,-1,-2,-2,-4,-2,-6,-3,-9,-3,-9,-1,-3,-1,-4,-1,-4,-4,-16,-4,-17,-5,-17,-3,-15,-2,-13,-5,-17,-5,-19,-1,-2,-1,-3,-1,-2,-4,-14,-6,-23,-3,-16,-1,-3,-1,-3,-1,-4,-2,-3,-1,-3,-1,-4,-1,-4
26000,-3,-17,-5,-22,-6,-21,-1,-2,-2,-4,-2,-4,-1,-4,-2,-7,-2,-10,-2,-9,-3,-12,-4,-19,-5,-18,-1,-2,-1,-2,-1,-3,-1,-3,-2,-7,-2,-6,-2,-7,-2,-9,-5,-16,-4,-15,-5,-15,-4,-16,-1,-2,-1,-3,-1,-4,-4,-15,-3,-13,-5,-15,-1,-1,-1,-3,-1,-3,-1,-4,-2,-6,-3,-10,-2,-9,-1,-2,-1,-3,-1,-1,-3,-9,-4,-17,-5,-17,-5,-18,-5,-18,-5,-19,-1,-2,-1,-2,-2,-4,-2,-5,-3,-9,-3,-8,-1,-2,-1,-4,-1,-3,-4,-16,-4,-17,-5,-17,-3,-15,-2,-11,-5,-17,-5,-19,-1,-2,-1,-3,-1,-2,-4,-14,-6,-23,-3,-15,-1,-3,-1,-3,-1,-4,-2,-3,-1,-2,-1,-4,-1,-4
26100,-3,-17,-5,-22,-5,-21,-1,-2,-2,-4,-2,-4,-1,-4,-2,-7,-2,-9,-2,-9,-3,-12,-4,-17,-5,-18,-1,-2,-1,-2,-1,-3,-1,-3,-2,-7,-2,-6,-2,-7,-2,-9,-5,-16,-4,-14,-5,-15,-4,-16,-1,-2,-1,-3,-1,-3,-4,-13,-3,-13,-5,-15,0,-1,-1,-3,-1,-3,-1,-3,-2,-5,-3,-10,-2,-9,-1,-2,-1,-2,0,-1,-3,-9,-4,-16,-5,-17,-5,-18,-5,-18,-5,-18,-1,-1,0,-2,-2,-4,-2,-5,-3,-9,-3,-8,-1,-2,-1,-3,-1,-3,-4,-16,-4,-15,-4,-17,-3,-15,-2,-11,-4,-17,-5,-18,-1,-2,-1,-2,-1,-2,-4,-14,-6,-22,-3,-15,-1,-3,-1,-3,-1,-4,-1,-3,-1,-2,-1,-4,-1,-4
26200,-3,-16,-5,-22,-5,-21,-1,-2,-2,-4,-2,-4,-1,-4,-2,-6,-2,-9,-2,-9,-3,-12,-4,-17,-5,-18,-1,-2,-1,-2,-1,-2,-1,-3,-2,-6,-2,-6,-2,-5,-2,-9,-5,-15,-4,-14,-5,-15,-4,-14,-1,-2,-1,-3,-1,-3,-4,-13,-3,-13,-5,-15,0,-1,-1,-3,-1,-2,-1,-3,-2,-5,-2,-10,-2,-9,-1,-2,-1,-2,0,-1,-3,-9,-4,-16,-5,-17,-5,-18,-5,-18,-5,-18,-1,-1,0,-2,-2,-4,-2,-5,-3,-9,-2,-8,-1,-2,-1,-3,-1,-3,-4,-16,-4,-15,-4,-17,-3,-15,-2,-11,-4,-16,-5,-18,-1,-2,-1,-2,-1,-2,-4,-12,-6,-22,-3,-15,-1,-3,-1,-3,-1,-4,-1,-3,-1,-2,-1,-4,-1,-4
26300,-3,-16,-5,-20,-5,-20,-1,-2,-2,-4,-2,-3,-1,-3,-2,-6,-2,-9,-2,-9,-3,-12,-4,-17,-5,-18,-1,-2,-1,-2,-1,-2,-1,-2,-2,-6,-2,-5,-2,-5,-2,-8,-5,-15,-4,-14,-4,-15,-4,-14,-1,-2,-1,-2,-1,-3,-4,-13,-3,-11,-4,-15,0,-1,-1,-2,-1,-2,-1,-3,-2,-5,-2,-10,-2,-8,-1,-2,-1,-2,0,-1,-3,-9,-4,-16,-5,-17,-5,-16,-5,-18,-5,-18,-1,-1,0,-2,-2,-4,-2,-5,-3,-8,-2,-8,-1,-2,-1,-3,-1,-3,-4,-14,-3,-15,-4,-16,-3,-13,-2,-11,-4,-16,-5,-18,-1,-2,-1,-2,-1,-2,-4,-12,-5,-22,-3,-15,-1,-3,-1,-2,-1,-3,-1,-3,-1,-2,-1,-4,-1,-4
26400,-3,-16,-5,-20,-5,-20,-1,-2,-2,-4,-2,-3,-1,-3,-2,-6,-2,-9,-2,-7,-3,-11,-4,-17,-5,-18,-1,-2,-1,-1,-1,-2,-1,-2,-2,-6,-2,-5,-1,-5,-2,-8,-5,-15,-4,-14,-4,-15,-4,-14,-1,-2,-1,-2,-1,-3,-3,-13,-3,-11,-4,-14,0,-1,-1,-2,-1,-2,-1,-3,-2,-5,-2,-9,-2,-8,-1,-2,-1,-2,0,-1,-3,-9,-4,-16,-5,-17,-5,-16,-4,-18,-4,-18,0,-1,0,-2,-2,-3,-2,-5,-3,-8,-2,-7,-1,-2,-1,-3,-1,-3,-4,-14,-3,-15,-4,-16,-3,-13,-2,-10,-4,-16,-4,-18,-1,-2,-1,-2,-1,-2,-4,-12,-5,-22,-3,-14,-1,-3,-1,-2,-1,-3,-1,-3,-1,-2,-1,-3,-1,-3
26500,-3,-16,-4,-20,-5,-20,-1,-2,-1,-4,-2,-3,-1,-3,-2,-6,-2,-9,-2,-7,-3,-11,-4,-17,-5,-16,-1,-2,-1,-1,-1,-2,-1,-2,-1,-6,-2,-5,-1,-5,-2,-8,-4,-15,-4,-14,-4,-14,-4,-14,-1,-2,-1,-2,-1,-3,-3,-13,-3,-11,-4,-14,0,-1,-1,-2,-1,-2,-1,-3,-2,-5,-2,-9,-2,-8,-1,-2,-1,-2,0,-1,-3,-8,-4,-14,-5,-16,-5,-16,-4,-17,-4,-18,0,-1,0,-2,-2,-3,-2,-4,-3,-8,-2,-7,-1,-2,-1,-3,-1,-3,-4,-14,-3,-14,-4,-16,-3,-13,-2,-10,-4,-16,-4,-16,-1,-1,-1,-2,-1,-2,-3,-12,-5,-22,-3,-14,-1,-2,-1,-2,-1,-3,-1,-3,-1,-2,-1,-3,-1,-3
